"date","governorate_name","governorate_ID","district_name","district_ID","calc_price_petrol","calc_price_diesel","calc_price_bottled_water","calc_price_treated_water","calc_price_soap","calc_price_laundry","calc_price_sanitary","cost_cubic_meter","exchange_rate"
2019-01-04,"Shabwah","YE21","Habban","YE2114",-2.77777777777778,-4.1095890410959,0,0,40,0,0,212.5,0
2019-01-04,"Sa'ada","YE22","Monabbih","YE2203",9.5890410958904,-6.97674418604651,25,NA,13.3333333333333,15.3846153846154,40,-50,-8.1081081081081
2019-01-04,"Sa'ada","YE22","Ghamr","YE2204",22.5,0,33.3333333333333,NA,-41.1764705882353,26.6666666666667,0,140,0.980392156862742
2019-01-04,"Sa'ada","YE22","Razih","YE2205",-2.04081632653061,0,-50,NA,50,-5.26315789473685,7.14285714285714,-16.6666666666667,0
2019-01-04,"Sa'ada","YE22","Saqayn","YE2209",35.4166666666667,50,40,NA,-33.3333333333333,-16.6666666666667,-24,250,0.970873786407767
2019-01-04,"Sana'a","YE23","Hamdan","YE2301",0,0,0,NA,0,0,0,-52.5,-7.96460176991151
2019-01-04,"Sana'a","YE23","Arhab","YE2302",0,0,0,16.6666666666667,0,0,0,47.3684210526316,1.44230769230769
2019-01-04,"Sana'a","YE23","Nihm","YE2303",NA,4.65116279069768,0,NA,0,10,0,7.14285714285714,NA
2019-01-04,"Sana'a","YE23","Bani<U+00A0>Hushaysh","YE2304",NA,-4.44444444444444,0,NA,0,-9.09090909090909,0,-25,NA
2019-01-04,"Sana'a","YE23","Sanhan","YE2305",132.876712328767,74.4186046511628,20,42.8571428571429,-20,50,20,300,0
2019-01-04,"Sana'a","YE23","Bani<U+00A0>Matar","YE2307",-17.6470588235294,-20,8.33333333333333,0,-16.6666666666667,0,-3.33333333333333,-6.66666666666667,5.76923076923077
2019-01-04,"Sana'a","YE23","Khwlan","YE2312",-47.8571428571429,-28.3333333333333,-23.0769230769231,NA,50,-33.3333333333333,-13.7931034482759,-52.3809523809524,-4.54545454545454
2019-01-04,"Aden","YE24","Al<U+00A0>Buraiqeh","YE2404",8.62068965517242,NA,20,150,25,-26.4705882352941,20,-35,-13.7931034482759
2019-01-04,"Aden","YE24","Khur<U+00A0>Maksar","YE2408",0,NA,-16.6666666666667,-42.8571428571429,-20,-25,-29.1666666666667,53.8461538461539,4
2019-01-04,"Lahj","YE25","Al<U+00A0>Milah","YE2508",NA,-6.66666666666667,0,NA,0,64.8351648351648,-9.09090909090909,50,-12.991452991453
2019-01-04,"Lahj","YE25","Tuban","YE2515",NA,5.71428571428572,0,NA,-36.6666666666667,-33.3333333333333,10,-66.6666666666667,0.687622789783893
2019-01-04,"Amran","YE29","Jabal<U+00A0>Iyal<U+00A0>Yazid","YE2912",0,0,-8.33333333333334,125,0,9.00000000000001,33.28,33.3333333333333,-11.3559322033898
2019-01-04,"Amran","YE29","Amran","YE2915",0,0,0,-33.3333333333333,0,-16.5137614678899,-4.98199279711885,-25,0
2019-01-04,"Socotra","YE32","Hidaybu","YE3201",2.17391304347827,2.17391304347827,8.33333333333333,NA,-6.25,-7.14285714285714,-7.14285714285714,-11.1111111111111,-10.7142857142857
