start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_id,_uuid,_submission_time,_validation_status,_index
2019-04-24T22:16:46.084+03:00,2019-04-24T22:23:07.503+03:00,4/24/2019,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,4/22/2019,?????,TYF,,YE15,YE1508,Al Bereen,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,400,400,,,YE24,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,2300,115,,,no,,,,,,,yes,no,6750,7550,89,,,yes,no,4800,3170,66,,,yes,no,160,6100,381,,,YE24,Wholesaler,2,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,53883145,b60c809a-d7b7-4175-86cf-1ce94684177d,2019-04-24T19:23:10,,81
2019-04-28T09:50:27.993+03:00,2019-04-28T10:02:35.585+03:00,4/28/2019,ee.humanitarianresponse.info:xdLANlhLxE7B1oba,4/24/2019,Suliman,SI,,YE18,YE1826,Public Sooq,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,500,,,yes,yes,,450,450,,,YE24,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,130,130,,,yes,yes,,130,130,,,yes,yes,,400,400,,,YE24,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54163025,7d8b44a5-f78b-4976-ab29-5505e16a702c,2019-04-28T07:02:41,,140
2019-04-28T09:17:10.349+03:00,2019-04-28T10:19:52.338+03:00,4/28/2019,ee.humanitarianresponse.info:EtvEJoFfiqnbid3N,4/24/2019,Tahani,SI,,YE18,YE1820,Al Khawkha,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,390,390,,,yes,yes,,390,390,,,YE24,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,400,400,,,YE18,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Treatment_Station,yes,2000,7,,10,yes,20000,25000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,500,,yes,dmg_infra_market,1,0,0,0,0,0,,electrical,0,1,0,0,0,,no,no,no,no,no,no,question 8.8 is calculated by minutes,v2ZtbFxdMLUeS6K3smMjSx,54163435,7e5620b2-ba1f-4526-8bed-eb58a492862e,2019-04-28T07:19:53,,142
2019-04-25T23:24:02.724+03:00,2019-04-25T23:27:25.401+03:00,4/25/2019,ee.humanitarianresponse.info:HkuZP1pEn8XYpNQN,4/25/2019,????,TYF,,YE18,YE1824,Al Shabareeq,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,YE18,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,170,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,140,140,,,yes,yes,,400,400,,,YE18,Vendor,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,525,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,"Traders of Zubaid city don't import goods because the inability of people to buy, resulting in stock accumulation",v2ZtbFxdMLUeS6K3smMjSx,53997367,f9f73c62-dd3e-428b-9f6b-c9db8e85be57,2019-04-25T20:27:39,,96
2019-04-25T23:19:57.969+03:00,2019-04-25T23:23:52.206+03:00,4/25/2019,ee.humanitarianresponse.info:HkuZP1pEn8XYpNQN,4/25/2019,????,TYF,,YE18,YE1824,Al Mudn,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,YE18,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,170,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,140,140,,,yes,yes,,400,400,,,YE18,Vendor,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,525,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,"Traders of Zubaid city don't import goods because the inability of people to buy, resulting in stock accumulation",v2ZtbFxdMLUeS6K3smMjSx,53997022,286b032d-83f7-4c30-a604-c5ecf31f5e3c,2019-04-25T20:24:02,,95
2019-04-25T23:31:07.875+03:00,2019-04-25T23:39:03.415+03:00,4/25/2019,ee.humanitarianresponse.info:HkuZP1pEn8XYpNQN,4/25/2019,????,TYF,,YE18,YE1824,"Al Mudn,city market",Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,YE18,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,170,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,140,140,,,yes,yes,,400,400,,,YE18,Vendor,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,525,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,"Traders of Zubaid city don't import goods because the inability of people to buy, resulting in stock accumulation",v2ZtbFxdMLUeS6K3smMjSx,53997905,f33aaee9-c5a8-4d9d-9779-21cc148358f9,2019-04-25T20:39:28,,98
2019-05-06T11:08:23.290+03:00,2019-05-06T11:10:49.257+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/25/2019,Khaldoon,SCI,,YE24,YE2408,Alareesh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,no,200,150,75,,,yes,yes,,400,400,,,YE24,Wholesaler,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54811814,d388c8fd-1a57-40ef-8ff4-facc62a12a5f,2019-05-06T08:10:50,,268
2019-05-06T11:13:41.358+03:00,2019-05-06T11:15:38.949+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/24/2019,Khaldoon,SCI,,YE24,YE2408,Alareesh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,no,200,150,75,,,yes,yes,,400,400,,,YE24,Wholesaler,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54812415,5c3f1afa-318f-4f05-a1a0-5a3aeadf17b5,2019-05-06T08:15:40,,271
2019-04-30T21:14:50.942+03:00,2019-04-30T21:24:44.293+03:00,4/30/2019,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,4/28/2019,????,YSD,,YE23,YE2304,Al Hataresh,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,30,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,60,60,,,yes,yes,,140,140,,,yes,yes,,100,100,,,yes,yes,,450,450,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1250,6,,8,yes,7500,12000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,520,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54429910,a480ffb6-082f-4849-8748-4c6143e85019,2019-04-30T18:24:52,,166
2019-05-01T20:03:45.336+03:00,2019-05-01T20:10:09.335+03:00,5/1/2019,ee.humanitarianresponse.info:6zeNqVUjeyQPw603,5/1/2019,????????? ???????,NFHD,,YE13,YE1309,Al Mentab shop,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,Vendor_did_not_answer,,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,300,300,,,yes,yes,,140,140,,,yes,yes,,100,100,,,yes,yes,,450,450,,,YE13,Wholesaler,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,Do_not_know,1700,2,,2,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,515,,yes,did_not_answer,0,0,0,0,0,1,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54503747,e5acbbb1-5c3e-4346-9fa7-0e6d11d8f87e,2019-05-01T17:10:11,,186
2019-04-23T16:41:24.269+03:00,2019-04-23T16:47:49.660+03:00,4/23/2019,ee.humanitarianresponse.info:SqywqbOq3a8O4jkI,4/23/2019,????,DRC,,YE21,YE2114,Al Jawl,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,350,350,,,YE19,2,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,no,2,15,75,,,yes,yes,,130,130,,,yes,yes,,150,150,,,yes,yes,,450,450,,,YE21,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,510,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,A few percentage of people relying on water trucking,v2ZtbFxdMLUeS6K3smMjSx,53730105,6d741f7e-9792-47dc-8ddf-7a61aef1da35,2019-04-23T13:47:52,,32
2019-05-06T11:19:44.122+03:00,2019-05-06T11:30:59.483+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/22/2019,Khaldoon,SCI,,YE24,YE2408,Althakafa Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,no,200,150,75,,,yes,yes,,450,450,,,YE24,Wholesaler,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,520,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54813369,f3ae6029-be6c-4977-a265-646df0a98d51,2019-05-06T08:31:01,,273
2019-05-06T11:38:39.211+03:00,2019-05-06T11:42:04.956+03:00,5/6/2019,ee.humanitarianresponse.info:WnOLuC21knpIED0l,4/21/2019,Khaldoon,SCI,,YE24,YE2408,Althakafa Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,no,200,150,75,,,yes,yes,,450,450,,,YE24,Wholesaler,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,510,,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54814048,ad3c287b-0c1f-49bf-9326-825fdcb4a5c1,2019-05-06T08:42:11,,276
2019-04-23T23:34:14.852+03:00,2019-04-23T23:50:46.091+03:00,4/23/2019,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,4/22/2019,?????,TYF,,YE15,YE1508,Jabal Habshi,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,1700,85,,,no,,,,,,,yes,no,5760,6500,90,,,yes,no,4800,3400,71,,,yes,no,320,15000,469,,,YE24,Wholesaler,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,507,,no,,,,,,,,,,,,,,,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,53771966,36c71725-1f43-4bbf-9006-0f4ede5bed05,2019-04-23T20:50:50,,44
2019-04-30T22:39:17.400+03:00,2019-04-30T22:47:24.687+03:00,4/30/2019,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,4/29/2019,????,YSD,,YE23,YE2302,Arhab University,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE26,15,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,60,60,,,yes,yes,,140,140,,,yes,yes,,80,80,,,yes,yes,,470,470,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1300,7,,10,yes,9500,13000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,525,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,54435854,f6397c91-6d4d-44de-93ae-db83408a4409,2019-04-30T19:47:30,,178
2019-04-30T18:25:19.440+03:00,2019-04-30T18:52:20.148+03:00,4/30/2019,ee.humanitarianresponse.info:Ypc00zOmcKxApYHq,4/28/2019,???????,YSD,,YE23,YE2303,Thuma,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,450,450,,,YE13,30,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,110,110,,,yes,yes,,480,480,,,YE13,Wholesaler,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,7,Private,Pumping_Station_or_Borehole,no,1500,10,,10,yes,11000,14000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical communication,1,1,0,1,0,,no,no,yes,yes,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,54410833,2e2b55d0-fadb-47f4-a4ad-137b01fe2141,2019-04-30T15:52:22,,163
2019-05-01T20:10:12.876+03:00,2019-05-01T20:21:27.653+03:00,5/1/2019,ee.humanitarianresponse.info:6zeNqVUjeyQPw603,5/1/2019,????????? ???????,NFHD,,YE13,YE1309,Jamaher shop,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,Do_not_know,,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,300,300,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,480,480,,,YE13,Wholesaler,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,yes,1800,2,,2,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,520,,yes,did_not_answer,0,0,0,0,0,1,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54504290,b1257afb-ad54-4c14-b279-444ce9b1b25d,2019-05-01T17:21:30,,187
2019-04-30T22:06:47.578+03:00,2019-04-30T22:12:00.820+03:00,4/30/2019,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,4/28/2019,????,YSD,,YE23,YE2301,Jadr,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE26,20,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,60,60,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,480,480,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,900,6,,8,yes,6500,9000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,520,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,54433979,6777cd0a-b1d7-424f-98fc-3cc7aebb8cc8,2019-04-30T19:12:13,,174
2019-04-30T18:24:36.499+03:00,2019-04-30T18:37:32.411+03:00,4/30/2019,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,4/20/2019,????,YSD,,YE13,YE1310,Al Khamees,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,450,450,,,YE13,30,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,70,70,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1200,8,,10,yes,8000,10000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,505,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,54407206,918e4e59-4a29-4129-a2e9-5c3354f0df86,2019-04-30T15:37:37,,162
2019-04-30T18:57:22.469+03:00,2019-04-30T19:06:33.314+03:00,4/30/2019,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,4/28/2019,???????,YSD,,YE23,YE2303,Thuma,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,450,450,,,YE13,30,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,160,160,,,yes,yes,,110,110,,,yes,yes,,500,500,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,7,Private,Pumping_Station_or_Borehole,no,1500,10,,10,yes,11000,14000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical communication,1,1,0,1,0,,no,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,54413884,b7c8230b-03f9-4ee7-8eab-dd7e4b1d575b,2019-04-30T16:06:40,,165
2019-04-30T18:37:36.763+03:00,2019-04-30T18:57:14.893+03:00,4/30/2019,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,4/28/2019,???????,YSD,,YE23,YE2303,Thuma,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,450,450,,,YE13,30,Shortage_of_demand Insecurity_and_instability,0,0,1,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,500,500,,,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,7,Private,Pumping_Station_or_Borehole,no,1500,10,,10,yes,11000,14000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical communication,1,1,0,1,0,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,54412106,6acdbb63-5f12-4813-82e0-2d60cd6c8215,2019-04-30T15:57:22,,164
2019-04-23T15:29:20.902+03:00,2019-04-23T16:09:21.315+03:00,4/23/2019,ee.humanitarianresponse.info:MkBhW8z4emwKShDD,4/21/2019,Ahmed,NRC,,YE17,YE1713,Shamr,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,650,650,,,yes,yes,,440,440,,,YE18,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,no,20,200,100,,,yes,yes,,130,130,,,yes,no,700,500,71,,,yes,yes,,500,500,,,YE17,Vendor,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3000,8,,20,yes,2500,3500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,510,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,None,v2ZtbFxdMLUeS6K3smMjSx,53725923,42515435-ae22-4cce-9fa1-f252558ad61f,2019-04-23T13:09:24,,30
